Date,Open,High,Low,Close,Volume
2026-07-08 11:30:00,133.87941670440236,135.4165640290832,132.63512124696305,134.16957182625197,10079365
2026-07-08 11:35:00,134.3195691954149,136.00682964329275,131.94115517336127,133.6196232229153,1478975
2026-07-08 11:40:00,134.86477922941597,135.6074900074444,132.1134387011345,132.8450265447957,6495443
2026-07-08 11:45:00,133.6298632875712,135.09777474878794,131.00069585981402,132.45570935063057,8966562
2026-07-08 11:50:00,132.2674161676558,133.8817676837425,130.06315627651216,131.67021887456113,1650108
2026-07-08 11:55:00,132.27293183836738,139.55201785325013,130.86431922016928,138.08154760964098,4894624
2026-07-08 12:00:00,138.83738060911554,140.25546148685098,135.6053885676115,137.00475102122255,2555610
2026-07-08 12:05:00,137.29113458552624,138.71406385022757,136.55397734345433,137.97324415746388,11946319
2026-07-08 12:10:00,138.8485645679959,140.0874149757201,135.3728041280877,136.59151644510857,5029952
2026-07-08 12:15:00,136.254198630861,136.89212170584844,134.94970347495192,135.5844910729487,6699515
2026-07-08 12:20:00,135.75167013975482,136.00117154782333,134.4955053137655,134.74315314308635,11733838
2026-07-08 12:25:00,134.10315545871998,138.16086825910529,131.76283013801364,135.79108572006066,6785278
2026-07-08 12:30:00,135.15001477811452,138.39994486818935,133.8475204456737,137.07886147458984,2331700
2026-07-08 12:35:00,137.20950884571351,138.93046929530695,134.21863879642254,135.92346899573647,11570632
2026-07-08 12:40:00,136.1992353464566,142.57892599400404,132.99176099130287,139.29846517766325,6430421
2026-07-08 12:45:00,138.998489856216,140.71462903046478,137.75605757682848,139.46800005350724,8477535
2026-07-08 12:50:00,139.54415742539825,142.5399301806738,137.88611236430876,140.86617705868036,8639676
2026-07-08 12:55:00,141.7738555833878,143.7744346157321,139.34014479812046,141.33452440290233,9903393
2026-07-08 13:00:00,140.14368834087688,140.8497780917931,138.76258550852157,139.46525710089688,7415223
2026-07-08 13:05:00,140.49559229011948,141.9717672139136,137.55839927453053,139.01906040671787,3759222
2026-07-08 13:10:00,139.11734742570357,140.6746752246881,136.36035790897864,137.90410424332333,2449122
2026-07-08 13:15:00,137.1114330986601,140.49833082850913,135.0045874406512,138.37211363269884,11030919
2026-07-08 13:20:00,138.3575745219804,139.9382002144116,136.9166930291701,138.4958783993209,10868458
2026-07-08 13:25:00,138.74642996287676,141.92576220050643,137.38933641411975,140.55101778682481,9440581
2026-07-08 13:30:00,140.7237734954415,143.52301120306015,139.39683758614848,142.1823221056718,10729225
2026-07-08 13:35:00,142.79122635356737,143.07111250960344,142.39694056205428,142.6766020421159,10328325
2026-07-08 13:40:00,143.10275766037864,144.95857294386022,136.8786284286592,138.67704931016814,9215132
2026-07-08 13:45:00,138.22149813000087,140.49586945122945,136.09579684321255,138.36791640534062,8863180
2026-07-08 13:50:00,137.8236153320081,146.89278385301404,136.36786418469597,145.35745709190581,2508520
2026-07-08 13:55:00,145.3130283528223,147.17962488118147,140.43752320910104,142.26496631757968,10629686
2026-07-08 14:00:00,142.34734766017317,144.03572787372661,139.85522570436706,141.53395831649803,4088103
2026-07-08 14:05:00,141.8478283442195,143.58331557688652,136.32345181755358,138.01200835915117,4206215
2026-07-08 14:10:00,138.7636338608528,139.75125050175038,136.51852152578934,137.4971240893571,4260281
2026-07-08 14:15:00,137.23151845658722,140.17211738971014,135.37196242885017,138.29810853055733,6183129
2026-07-08 14:20:00,138.56046002169586,140.32896243118142,136.17318374834528,137.93368639608846,2180505
2026-07-08 14:25:00,137.00991728016396,137.86848104625474,134.37281859899284,135.22016701102797,7169167
2026-07-08 14:30:00,136.05106403307636,137.95590630797187,128.75757796835057,130.5859028701834,5286550
2026-07-08 14:35:00,130.144699172853,131.33324103319953,128.5517174150731,129.73653170041968,8620369
2026-07-08 14:40:00,129.9698499887022,132.25157067070205,128.40911977322185,130.68228524620167,11997472
2026-07-08 14:45:00,130.6229270445798,133.2581619595955,128.74599161892098,131.37048479316582,2704752
2026-07-08 14:50:00,131.22002705280713,132.19551894051884,125.45062984624576,126.39021684364428,4039816
2026-07-08 14:55:00,126.86061146039675,128.04353453047557,125.53495769457288,126.71653733261559,10028896
2026-07-08 15:00:00,126.09751034859836,128.06253911101683,120.76259835634042,122.67428155289241,2851262
2026-07-08 15:05:00,122.57432605638823,125.31266439728124,119.92460638766347,122.66106957241294,4674775
2026-07-08 15:10:00,123.47042861422123,125.51418313188519,120.09588393740579,122.11723968297076,10298866
2026-07-08 15:15:00,123.08648890986454,125.68408045265066,116.12552863114846,118.62905134291209,7614747
2026-07-08 15:20:00,118.18320177997713,121.88890468936516,116.87051574935896,120.54993089365858,8267964
2026-07-08 15:25:00,120.1561357480262,123.76257968764159,118.07542141305953,121.6558943999097,1627001
2026-07-08 15:30:00,121.66121119775565,123.65729781487553,114.82418304529125,116.73951983118987,8960462
2026-07-08 15:35:00,116.79713815567547,117.61577999530978,111.23173804736207,112.01687458174753,8584157
2026-07-08 15:40:00,112.47135720067033,114.99837314987731,106.1445264115841,108.58420550838822,11095758
2026-07-08 15:45:00,109.04141429527259,109.94331212419792,105.81244908472924,106.69493886479486,8508488
2026-07-08 15:50:00,106.40695009020023,109.20141711849222,98.5802126396876,101.2389574716112,1372464
2026-07-08 15:55:00,101.21889444742314,101.97759514199926,97.3628965254252,98.09820565096318,7005930
2026-07-08 16:00:00,98.2185200908219,100.5294419631628,97.07244806399271,99.36993454858687,10656562
2026-07-08 16:05:00,98.80561224162228,102.87198479783684,97.19213121207073,101.2190920008923,3826468
2026-07-08 16:10:00,100.14829970511627,102.0133344560797,99.27066285989119,101.12711984545531,7494435
2026-07-08 16:15:00,100.9698038973036,102.94255203745497,100.49974532433308,102.46553020471293,10197942
2026-07-08 16:20:00,102.94758011186646,107.15455394188052,101.52757203415975,105.69662687084246,6355672
2026-07-08 16:25:00,105.07318524050157,107.40286350696303,102.31985928945235,104.63993147147607,7597682
2026-07-08 16:30:00,104.69895531965474,104.71225736650338,101.61237722315796,101.62528875936151,7064948
2026-07-08 16:35:00,101.87401551315992,104.33968126451452,99.86473549259293,102.32157396593492,10791372
2026-07-08 16:40:00,102.61654581520585,104.0186801214794,99.44183884453892,100.8194175079346,11953288
2026-07-08 16:45:00,100.89462543466838,103.99139437388054,99.36743619107861,102.44080147125932,4378413
2026-07-08 16:50:00,103.32979758388096,105.00441456590266,101.36721417463875,103.03708734068944,5183643
2026-07-08 16:55:00,102.19392399799932,104.58775416698305,101.57800553399858,103.96118449858166,1796048
2026-07-08 17:00:00,103.44699233516813,107.95839448857122,102.19913176190455,106.67163568149832,7411171
2026-07-08 17:05:00,106.53161186229681,108.39246383753623,103.24685566027074,105.0823932593097,5253401
2026-07-08 17:10:00,105.60753926372308,106.15706572455298,104.90671160005107,105.45544665038024,10568039
2026-07-08 17:15:00,104.93063565478528,106.11667514294531,104.8148260783436,105.9996856800972,1882545
2026-07-08 17:20:00,106.11419958701181,108.38950201151411,104.34402607042597,106.61104030833059,8225427
2026-07-08 17:25:00,106.60534536697385,108.02590785127833,103.06024747686521,104.45211726236528,9254421
2026-07-08 17:30:00,104.343304906234,104.80701850273924,104.19104160488409,104.65430137879225,6451038
2026-07-08 17:35:00,104.51569488230497,106.80408420873614,102.75436373555475,105.0340181168834,1539125
2026-07-08 17:40:00,105.07656822143079,106.93347200484035,103.27510192851936,105.13107129382374,6284378
2026-07-08 17:45:00,105.13035369647358,110.94109633363902,104.20834639667855,109.97658691861074,2301763
2026-07-08 17:50:00,109.83058762047253,111.04597320730569,108.9801859856876,110.19276727025006,3504076
2026-07-08 17:55:00,110.3298618805161,111.1671271797659,104.55649175969737,105.35601177378999,3263566
2026-07-08 18:00:00,105.41081360782081,106.99890501700035,104.21743515252592,105.80110795558805,4285487
2026-07-08 18:05:00,105.65021614935861,109.46839677188218,103.66477874294085,107.44915275197341,9766817
2026-07-08 18:10:00,107.65668064683959,109.00226552222273,105.49655830827537,106.83183354210195,10293716
2026-07-08 18:15:00,107.0199199413519,108.87166756273622,105.38397638509294,107.23247481901151,11878267
2026-07-08 18:20:00,106.67206301498852,108.7788423366916,105.51425726525608,107.6108471369435,9531221
2026-07-08 18:25:00,107.36874574321355,108.39711628113132,102.94453476228838,103.94006563553206,11158903
2026-07-08 18:30:00,103.66116773817326,104.45233967593036,102.45595854281726,103.24394612485577,4342522
2026-07-08 18:35:00,102.76880268679989,105.37112360153395,101.4424122750738,104.02847516736857,6033695
2026-07-08 18:40:00,103.61385368003221,105.91025983301068,102.35410831736236,104.63806206444295,10396183
2026-07-08 18:45:00,104.7779667940514,108.95170192816862,103.57557119523162,107.71559512569588,10477582
2026-07-08 18:50:00,108.33674112669537,108.54398898912319,107.5834690302784,107.78967034793928,8079803
2026-07-08 18:55:00,108.02298099815452,109.23492319401255,106.44089531833727,107.64863764392196,8698583
2026-07-08 19:00:00,107.23773540088942,112.00402927441458,104.87071202489375,109.58519127452516,11955265
2026-07-08 19:05:00,109.6802185755015,111.36154990949741,108.26095695599138,109.93894043015256,4168950
2026-07-08 19:10:00,110.16011926419256,112.36485857669116,108.97890542273751,111.17278621199273,11655637
2026-07-08 19:15:00,111.72668433068448,113.01284468947537,108.26095583886851,109.52173353891094,11149689
2026-07-08 19:20:00,109.28021189856159,111.01542227704236,106.66790755453135,108.38896625203752,7796389
2026-07-08 19:25:00,108.3140564946631,114.09479039390895,106.75979903207431,112.48074287624853,7526814
