Date,Open,High,Low,Close,Volume
2025-07-10,139.32069538233847,141.20135657357565,137.042492431436,138.91771385860662,6760410
2025-07-11,139.29993516890863,140.9532681705264,135.24411150665122,136.8685871515833,8294215
2025-07-14,135.75153225133133,139.09501497667188,134.1102334670638,137.43338185318137,9305869
2025-07-15,137.99125545579685,140.74153725675075,135.5048168843224,138.25042869131644,7213264
2025-07-16,138.54832796266345,139.735026918876,138.30744676033325,139.49250416444596,5833925
2025-07-17,140.02017460431043,143.17323199637104,135.87839150633076,139.0086712659018,9324049
2025-07-18,138.36675867247422,141.18282628900698,132.28514488902914,135.03337073552518,9549373
2025-07-21,135.11509884354982,137.33545467232628,130.182856654684,132.3579032970321,10032348
2025-07-22,132.76539080251982,134.89878702624486,126.8141576797283,128.88520349037475,1959229
2025-07-23,129.92267280162295,132.13397164110916,126.98367415149946,129.18237300324117,8355481
2025-07-24,128.6938961546092,131.3608294337643,127.75988275810568,130.41432975717598,3091482
2025-07-25,130.54591633810728,132.4233996132243,126.90394701562174,128.75568354801212,7430022
2025-07-28,129.30702425517626,130.27130611783429,124.83210915789456,125.7700144612592,3388781
2025-07-29,125.62630812648787,129.38007828357,124.6318477170555,128.36394667175014,8809688
2025-07-30,128.48881719967838,129.45761560536334,124.47313910685637,125.41878967888253,11759691
2025-07-31,125.77374131212281,127.65155998166723,120.53889215752615,122.36583026228195,5269380
2025-08-01,121.93303801737957,125.63215671226124,120.59886277833385,124.27238465053115,10044034
2025-08-04,123.64220002863182,124.96269829768148,121.14619695908719,122.45400531267636,7537891
2025-08-05,122.16085147813385,129.26705893532173,120.69028389762047,127.72945670163374,3577108
2025-08-06,126.89157224005733,130.50927022377536,124.55426280606034,128.14880293065528,8751672
2025-08-07,128.44226521125302,129.15778609199586,125.63514754136901,126.33895136798535,6681332
2025-08-08,127.14426869716957,127.91720616989241,123.21158676373828,123.96519797888159,5863457
2025-08-11,123.63110239405201,124.46762692238424,122.72549691215647,123.5615508341061,8787142
2025-08-12,123.13393926302456,126.07752854190886,121.58153447000784,124.50780283472001,5282088
2025-08-13,124.94156924603956,128.22785153736655,123.5349848041346,126.80034115651189,2340368
2025-08-14,126.96496133771974,127.77725652881831,125.79636953520573,126.60637053758123,8921385
2025-08-15,126.09260907954791,127.665018681855,123.30873773460381,124.8658493042628,4588416
2025-08-18,124.87191279692219,127.4322798798777,122.37332654462772,124.93248169283147,10110549
2025-08-19,124.20863098350938,130.59968037224806,123.48463550562849,129.84284382217825,11794165
2025-08-20,130.7267256970916,131.7950841670425,129.0232357086798,130.08636082461126,6150166
2025-08-21,130.65770656156903,132.20216384662524,126.82570055197831,128.34279409774112,11289650
2025-08-22,127.19313001382535,128.24516758577576,125.83346569564752,126.88293760965962,4010654
2025-08-25,126.83318926113326,132.74408791111134,125.51179199492624,131.37536846357548,3551468
2025-08-26,130.99392611161133,133.955654470813,130.80696049293886,133.76473412042915,10190258
2025-08-27,133.47511091081284,136.13461674926168,132.20865245795898,134.8550648120062,7043314
2025-08-28,135.74986952033439,137.46311731144448,134.27489910935032,135.98558576003225,7013233
2025-08-29,135.85572758199874,137.82563017140808,133.9277765712496,135.8970921492705,6118951
2025-09-01,136.33979163463852,140.52381120896848,134.167272196585,138.3197420616374,9829832
2025-09-02,138.98352782156513,140.46045222680533,131.535623809572,132.94841540020323,9355287
2025-09-03,132.80906898940233,134.03501367074773,131.37498604023017,132.59899152151655,9910348
2025-09-04,131.60999913347877,134.35752510804397,130.40380102986865,133.13732911265814,11740737
2025-09-05,132.68937474490474,133.29703452442513,131.77488360750468,132.38113176789724,8806539
2025-09-08,132.55134574737053,134.92449894712908,130.6124179385312,132.97931097044642,3323149
2025-09-09,133.32999611571205,136.3069275525279,131.40270815196345,134.36468316520745,5522656
2025-09-10,135.202652203302,137.83912816915748,131.0528711492279,133.65925050516873,2470897
2025-09-11,133.53688132277546,136.05434583163327,131.3844891947776,133.89616268641842,9418419
2025-09-12,132.98874001553605,136.54509405169682,132.4987180269777,136.04381506535856,10976876
2025-09-15,137.09561787089854,139.5254958036587,135.78400910548604,138.2032898196065,6975106
2025-09-16,138.85742177142185,141.07815169454724,136.51731758508967,138.73610734123085,11830044
2025-09-17,139.48212216389544,142.51501684785958,137.98872832424274,141.00531463678033,4553739
2025-09-18,141.57982897830436,142.22909815329183,137.54981209168275,138.1835061119228,3470415
2025-09-19,137.4711543947209,139.56749688298115,134.07916214505977,136.15544088876905,2907604
2025-09-22,136.15203253380204,137.79273191897852,133.82570783337442,135.45804431702535,5817787
2025-09-23,135.8879535303505,136.88764347201547,131.58626073442133,132.56147872461378,2017030
2025-09-24,132.79322611822406,138.40222696028925,131.61638651863794,137.1864537165793,8215272
2025-09-25,137.06072171545358,139.07514975944204,134.22443933263995,136.22660812549907,4041087
2025-09-26,136.04341580921795,137.22661948214238,133.5220242940884,134.69348730054884,2910730
2025-09-29,134.39877070624786,135.845380286554,131.353702998205,132.78292027122015,5439831
2025-09-30,132.74464650829896,135.64011063035392,127.81633958556444,130.6664740159958,9673636
2025-10-01,129.8082160563551,135.54100639159117,128.3240815412344,134.00884488389963,10856575
2025-10-02,133.4329450095885,136.83522540413648,133.11244613577128,136.50734199143884,3588159
2025-10-03,136.85684793071601,138.212448788141,135.53156751608722,136.88687757549454,5471018
2025-10-06,137.18756392204324,141.2352623079193,135.45438914748075,139.4732115428035,4968506
2025-10-07,140.19222886052935,144.64766687652198,139.19368163575322,143.62467139243577,5699972
2025-10-08,143.8109042605998,144.73557410037157,142.83374875966246,143.7580789452464,6740721
2025-10-09,143.21165888724266,145.49949183978518,141.1500607742258,143.4346831887251,10199831
2025-10-10,143.00603980273777,145.92710281573122,141.4912154739216,144.3975387150232,2751870
2025-10-13,144.51323822427597,146.390434292052,143.49987700350243,145.37105783599884,9754079
