Date,Open,High,Low,Close,Volume
2025-07-10,122.15089051679132,123.33106391789822,120.64816309172346,121.82518970087463,3718480
2025-07-11,121.6846754322365,124.06274551338315,119.76677465871124,122.13770444312517,1934876
2025-07-14,121.8410960134979,123.47704696055219,120.91546408878317,122.5460593993808,6541626
2025-07-15,122.42763936612809,124.66793661416419,121.66757968362357,123.89874396706357,7576744
2025-07-16,124.04473683965155,126.33411976604812,119.98141296214781,122.23744022905697,8149075
2025-07-17,122.57300234987594,125.32643447814777,120.70596851991105,123.4461015873616,11661764
2025-07-18,123.42820252316105,124.72120843164183,115.55351134927359,116.77683908003152,11149741
2025-07-21,117.11284765297846,120.09751075854739,115.03323167168774,118.00210392600583,7443226
2025-07-22,118.00764426796034,119.10357546306307,115.54888994786062,116.63204602970191,2384122
2025-07-23,116.6980992561481,118.97840558846586,114.35924932459734,116.63838890359261,5383444
2025-07-24,116.80501467206513,118.45730913423591,115.46617141888997,117.11491375364817,7755234
2025-07-25,117.21343869399038,118.34045787859452,111.30457294738693,112.38516781434924,10287140
2025-07-28,112.41383624188408,114.37458130726371,111.03036579530907,112.98409274753722,10054957
2025-07-29,113.67660284046403,114.24393716518932,111.80957196986206,112.37038726681999,1888719
2025-07-30,112.03476875884813,112.8830962704143,110.55948207290989,111.40302602714405,2285416
2025-07-31,111.22935322279153,116.8571369028345,110.16462629706928,115.7491449235716,10347887
2025-08-01,116.13472321383465,118.68456331212398,115.824842413282,118.3687215622748,10489623
2025-08-04,118.22577879855035,120.47156983200288,113.45910925152876,115.65608698131322,2172152
2025-08-05,115.29145606090464,116.59452350655617,110.32396499594046,111.58514228783676,5578923
2025-08-06,112.63231673180063,114.44386971636538,108.86581711891519,110.64541319144065,9474866
2025-08-07,111.06718030341462,113.34104366387837,109.54558529086339,111.80928202714037,1745877
2025-08-08,112.58830519928621,114.05269556572493,110.49413284344715,111.95022394613493,3125602
2025-08-11,111.76340764825653,113.29156637825959,108.82651037973682,110.33514018303944,2630371
