Date,Open,High,Low,Close,Volume
2024-02-22,136.79851527061314,139.93706011519996,133.90081843004566,137.03436740187576,11518740
2024-02-23,137.55904533172756,141.99405764932138,136.05317662117665,140.4564706168851,10169628
2024-02-26,139.78469856160456,142.96574682585768,138.8519106552468,142.0180556539227,7460850
2024-02-27,141.541420498815,149.83148484328612,139.08259849426443,147.27309365239248,1643077
2024-02-28,147.15713651070362,148.94913431012264,144.11565535282116,145.89225006833283,10128255
2024-02-29,146.25121634427177,152.0140668666092,144.07179722663733,149.78203193360864,3685533
2024-03-01,149.40080676237622,154.99522974580958,146.4868832528383,152.03002576969863,8450136
2024-03-04,151.726028042163,158.72966755605765,150.31801918887675,157.2702090207178,4413058
2024-03-05,156.8650871567869,157.70109355216331,152.3597983834216,153.1761447031283,11746011
2024-03-06,151.91039751241146,152.63230917516125,151.219822249895,151.94159210396285,6956990
2024-03-07,152.15097750388742,154.68940959646483,149.10099088079724,151.63074357798178,7660619
2024-03-08,150.8134667240664,152.63127168825153,145.56851766585916,147.34451014051606,11698788
2024-03-11,145.87762680670448,150.87737059690895,143.46751028111123,148.42516493215075,1927594
2024-03-12,148.23994723268453,150.41761125999076,145.54962760258897,147.71964837223763,2548668
2024-03-13,148.725190781639,151.12440907742402,143.61385868095698,145.96860809025236,5969564
2024-03-14,146.95583311279066,148.0678921234962,140.57913910854757,141.6510552690102,3384671
2024-03-15,142.03364101527004,147.31308250908725,139.82862991760132,145.06107185170822,9231694
2024-03-18,144.9337273310124,149.26612244566857,143.87478785991988,148.1834393752312,2283309
2024-03-19,149.0263938145302,152.58471783635895,145.73867613389174,149.29115908660557,9153814
2024-03-20,148.49206426473773,151.11290907677912,147.18182252682374,149.79120418522362,6698506
2024-03-21,149.87143206300416,151.55873821508052,147.55290256832185,149.23302126342355,1645865
2024-03-22,149.75244224942836,151.28702979401257,147.29274188272845,148.81775118441485,4055866
2024-03-25,148.21872701150983,149.755276027144,144.19124413039802,145.70169971033806,1517679
2024-03-26,146.68124181189015,147.78720601523463,145.0265714781837,146.12836705242918,2039992
2024-03-27,145.7450632952671,154.1224905516241,143.2597023444063,151.53833806326324,2091300
2024-03-28,151.2572502375538,153.5351565533828,149.97276018063872,152.24230135454334,10904562
2024-03-29,152.37232751241714,153.90572860440017,148.9994342669894,150.5141354163003,2438458
2024-04-01,150.74359406774656,153.13436076171746,149.14631545648632,151.528762508325,8288335
2024-04-02,151.7443013415188,154.67844424038807,146.23900332946658,149.12244984714664,7188420
2024-04-03,149.36585649847567,151.84481590138338,146.3410188412195,148.81076564546652,10641795
2024-04-04,149.3791601401877,152.70281796553604,147.67891784144547,150.98430580536854,11101282
2024-04-05,150.79368117557576,152.90315069872895,149.3154581117708,151.4187996293683,4428668
2024-04-08,150.62886099857744,153.0643845889237,148.55460647073718,150.98522273495533,2840864
2024-04-09,151.90240055944204,154.61938311658227,149.69852592679314,152.40817052487108,8312862
2024-04-10,152.39380651529137,155.7938836519423,148.16032835500872,151.54138705526015,2967610
2024-04-11,152.23649961502318,155.09540299997937,144.38833597316028,147.15175105600903,4655039
2024-04-12,146.2517576700136,153.11648367222887,143.54885058730744,150.33805690134673,8996040
2024-04-15,150.5398242948371,152.4793170541114,148.84721902237808,150.7839667485272,5607784
2024-04-16,150.2643405649972,152.65381107513755,148.51019205891987,150.89233155852907,1650892
2024-04-17,151.22022431932388,152.50102585499783,148.087573347949,149.35255615125058,10570483
2024-04-18,149.97468735287305,151.26768258805686,148.18262908293045,149.471284267118,3242240
2024-04-19,149.63077459536896,151.8038414921381,147.63694179044865,149.80765179529755,4860526
2024-04-22,149.30737150486178,151.47575463111994,146.9539412238134,149.1195973153649,3809493
2024-04-23,149.2975910829435,152.00500766699514,148.8571556807532,151.55790422735285,3985837
2024-04-24,152.17074791196865,156.4578743135855,148.91226179635933,153.17782333528558,9918518
2024-04-25,152.83121666928,157.4133674554184,152.12722542756208,156.6915940359811,4893557
2024-04-26,155.92973664103997,159.88383196505623,154.24375238213818,158.1735861697329,11955930
2024-04-29,159.01357910270525,160.32369670391392,153.37882450201883,154.65301528844543,8936651
2024-04-30,155.04426519698978,156.38568617241302,152.3105999168681,153.63987026669494,4448176
2024-05-01,154.22649308175616,156.45377954004599,149.4738542785577,151.66413604974963,10721925
2024-05-02,151.77519347390427,153.61257791983368,149.45706663007118,151.2885599094554,7117080
2024-05-03,149.67684353878036,152.20305127695374,145.80442633959322,148.30752303418114,7850387
2024-05-06,148.11986598413247,153.03690204684528,145.40817539106828,150.28556315537318,6440494
2024-05-07,150.51072122355575,150.7971125990624,150.34363461465384,150.62989369311447,5623271
2024-05-08,149.08282472517786,155.2788060565048,146.12210352236593,152.25508511765906,1476416
2024-05-09,152.18586151872591,153.4234683226272,151.1873031009135,152.42335162768526,1227764
2024-05-10,153.0710427020656,157.9213473404225,150.8475221097247,155.66021623362414,4958117
2024-05-13,154.81958089936086,156.22151027876077,152.78914689099327,154.18533299968274,5836055
2024-05-14,154.8375232050308,156.7233866188791,150.92172493169713,152.78255965419794,10515835
2024-05-15,153.4211338826195,154.54521115326673,148.35101446394367,149.44596670495284,6040257
2024-05-16,149.14209905208693,150.53901677196305,144.94658049883176,146.31703769349983,5182623
2024-05-17,146.5565088281983,156.32068259976728,145.11315833317562,154.79618429521207,2201348
2024-05-20,156.11129098847334,158.64644235656502,150.194462647031,152.6737911312644,2205879
2024-05-21,152.1761003653021,153.13677907269096,150.38861838570244,151.34404437289848,11804037
2024-05-22,150.11692389522733,151.5958217966143,149.06081941697815,150.5367636563769,9754688
2024-05-23,151.1197196005553,151.94115764113138,147.20080716467686,148.00531631377396,9990307
2024-05-24,147.8091537380991,150.02710895183114,146.6422701550081,148.85199264720654,7292603
2024-05-27,147.81795694807658,151.93048889985414,145.90050996636518,149.98493260705135,11295144
2024-05-28,148.61991740424415,149.78414524740484,146.21398687087557,147.36841092247573,11143526
2024-05-29,147.7508079207132,150.26756320593665,144.6879481678373,147.19524002984622,4997044
2024-05-30,146.95885253769654,148.0607142935298,144.50482795710116,145.59647493682886,10782855
2024-05-31,144.9669164315129,149.21770127715723,142.62396334990052,146.84440426593912,11819788
2024-06-03,146.70907435869265,149.5110395240999,142.05842666550942,144.82439677776216,6699272
2024-06-04,144.88602355533015,146.74590836214867,138.8306176089531,140.63594465386578,5442943
2024-06-05,141.05974936495102,143.30166724582836,139.0377736166465,141.2765833601447,11276754
2024-06-06,142.03935225424067,144.58367962220134,140.757907237541,143.29094305307862,7208005
2024-06-07,143.01733795818095,147.51135371807416,142.21493316890385,146.68835254705988,2059664
2024-06-10,146.33504710793397,147.90504203426843,140.81187735726024,142.33899961285272,10127752
2024-06-11,142.0192193672728,150.18380342467628,139.83654261788394,147.91058299763952,4808833
2024-06-12,147.68999445781762,151.02170454287284,146.85708099753788,150.17477788171752,10799718
2024-06-13,150.18773106549307,152.98265076296002,148.3833849282003,151.16654521287484,8935162
2024-06-14,151.0035694790773,153.520183537641,147.1599106959156,149.65403348983722,10599322
2024-06-17,147.8525225831598,148.60316575119583,146.68919582982207,147.4377331232418,6405310
2024-06-18,146.48565392059126,150.38606334956293,144.98331263076105,148.85937740409943,2139484
2024-06-19,149.0035434981289,151.7414736884645,147.56355119446167,150.28905798250565,5678480
2024-06-20,149.95265116082902,151.9724240768357,147.6123765527606,149.62777356095802,11378517
2024-06-21,148.93045270837382,151.82748258670702,147.3400975943873,150.22332156160522,3300811
2024-06-24,149.9854392345823,152.21844131154785,147.91467900438755,150.14547160903203,11381971
2024-06-25,150.16535570299772,152.6125066779084,147.84049331217759,150.2857798781214,10669127
2024-06-26,149.74406107763656,153.09308477651857,146.98766440661146,150.32597656278165,7567322
2024-06-27,150.44192975385548,152.605620964306,146.45488094727497,148.59196553734068,1579729
2024-06-28,148.8058047917968,152.91231600292411,146.09535695471897,150.1768942314534,4072906
2024-07-01,149.64785827182553,154.56464106051862,146.88595496359957,151.76368796503345,7786018
2024-07-02,152.34671641663408,153.5899182066503,150.5534803917111,151.79215678371062,5401146
2024-07-03,152.6138081824481,163.43105072245672,148.05968201946604,158.6954433796576,9136462
2024-07-04,157.57968681459965,161.2870054836774,155.24057034055753,158.9278764518346,9461900
2024-07-05,159.29597083022352,161.63112234880262,157.33210080966236,159.6627307523841,5544981
2024-07-08,160.19143516041248,162.10581668842917,157.38157970996167,159.285130364541,6723269
2024-07-09,160.04739543841828,162.64634534926572,156.1655883960911,158.74336260452802,11721597
2024-07-10,158.64664397410198,165.3455689537397,156.89717641862188,163.54211682782196,11985039
2024-07-11,163.48361199590138,164.93856726520897,159.2213128279952,160.6510592244988,9632389
2024-07-12,160.00106475070675,162.1491078269358,155.30804734345185,157.42145874501955,4738082
2024-07-15,157.97677081653225,161.16441204511585,156.2771574082318,159.4489599011905,10795763
2024-07-16,158.6862022446063,162.68652619101553,156.01741199742412,159.99571255245627,6206353
2024-07-17,161.38625629861792,163.39561337312827,154.42651524647908,156.37345995686755,2654131
2024-07-18,155.94607981422996,158.14044299088008,152.8166779509746,154.9976961419068,9725300
2024-07-19,155.21393208976883,164.3093103361853,152.2422605314188,161.22259894755408,9907399
2024-07-22,160.52358192911706,162.80275733892503,157.26294145801967,159.5279809430106,4552413
2024-07-23,159.90436893668684,163.33557195863014,158.54852973801758,161.96228357236754,4564936
2024-07-24,161.78430127208173,166.80293385117537,159.04474520393956,164.02542791979587,2259341
2024-07-25,163.8777688652022,171.59494596984254,160.96417959869385,168.5974453896865,1898144
2024-07-26,167.3979686212486,171.93385398877462,164.85834586722663,169.36439820066508,7162731
2024-07-29,169.45890574215903,171.61120187791076,164.18397476193647,166.29610013022761,5626561
2024-07-30,166.3911738261495,171.38213633711263,163.4198915320799,168.37542092400582,2295332
2024-07-31,168.37300517929663,171.73965388636805,166.0082721095092,169.36104419466378,1840222
2024-08-01,168.67309350007795,174.92282937468192,168.39144011384306,174.63122698924366,10262720
2024-08-02,175.18000456734646,182.88778956422271,172.9109139376856,180.54915284635814,5748342
2024-08-05,180.22384636379232,182.48742280298325,179.66502076231203,181.92332756807016,4881245
2024-08-06,182.8624700018409,184.17535365291232,180.32404979743384,181.6280709281492,2236675
2024-08-07,181.19135329335856,185.4418529578027,179.68678292941607,183.91466882249458,5067179
2024-08-08,183.91778802045997,191.1156789803953,180.04280935390972,187.17213423180237,3790689
2024-08-09,186.7952685299875,189.78797256411818,178.9379666536521,181.85146449375213,11422436
2024-08-12,181.50655509840817,186.02297498013766,179.14933342113758,183.63807134776786,11887974
2024-08-13,182.4128968511779,187.21759365076397,179.80438947962597,184.5781235031137,5393928
2024-08-14,184.01095840355086,186.250505778779,180.72714249826248,182.95382377517353,3376841
2024-08-15,183.84686707411456,185.2150678934238,179.38081610912045,180.7257896592129,2019670
2024-08-16,182.15585036882376,183.47312276565665,180.28331547384852,181.59654320294513,5246986
2024-08-19,181.43461589356068,183.73907213580378,179.6387945268088,181.93826569456897,1881664
2024-08-20,182.46811222041995,187.75130513627892,181.31587061294505,186.57314127194772,7620910
2024-08-21,187.73341434431202,188.817142407944,183.15350371843994,184.21693219714479,10560212
2024-08-22,184.74090694122995,189.12586467744413,181.44720035446574,185.81304319990892,11768206
2024-08-23,186.0026315413257,190.1696875658107,178.66844725786075,182.76292342081763,7828658
2024-08-26,183.82991588814556,185.1569923210635,181.0286158342644,182.3449723932885,1362986
2024-08-27,181.8446877911072,188.74389248467287,179.2801058085931,186.1190288508112,8475031
2024-08-28,185.9565033048767,189.60416497797993,177.0445021219803,180.58683412872068,6034605
2024-08-29,181.330341814444,183.14448616888666,176.79390336219308,178.5805369151674,8758095
2024-08-30,179.052889879136,181.13573551912825,176.35901563879952,178.43466978905911,9932952
2024-09-02,179.10049610717314,185.81217808673753,175.65282102612156,182.30285771406167,1888870
2024-09-03,181.58729611165128,184.63444304533462,179.92584851098044,182.96043182875323,9803048
2024-09-04,182.91383377264586,185.32154581800552,177.80825753956836,180.17998365802782,9969804
2024-09-05,181.00239249975385,184.69936246552112,172.73437965847972,176.33603946406424,7147892
2024-09-06,175.9532817221857,180.06557004030802,174.87575814986357,178.9695749339237,11717398
2024-09-09,177.1217796019941,182.40826106735526,174.081971954488,179.33054602595223,10334958
2024-09-10,179.51496272682337,187.9280293604863,175.8056255518997,184.12346617814202,7396833
2024-09-11,184.81029489305135,191.2506898595412,180.7420549527585,187.13135625828443,8922020
2024-09-12,187.40214005496992,187.63489741107801,185.3411899692174,185.5716738482211,8662088
2024-09-13,185.23755889227843,186.70243817245088,181.76488247742472,183.21375730890765,10361676
2024-09-16,184.53474687924546,191.49199216533003,181.47916062688194,188.37285330070858,11202635
2024-09-17,188.1299900855356,190.4791498385198,183.17296829738737,185.48915218023802,10815450
2024-09-18,185.71868321322884,189.5488052569571,184.23816906073756,188.04970861167345,10079134
2024-09-19,187.3550551919797,188.88410614689775,184.28456789013669,185.80093528804724,10884451
2024-09-20,185.19194609081617,191.9493713615485,183.6499427459942,190.36430033632496,3612514
2024-09-23,189.97504966370994,193.49587018068016,183.17162392840956,186.63045891759262,3619431
2024-09-24,186.4570808315328,188.52209027007004,181.05943547628877,183.08712267764295,6645640
2024-09-25,182.73205718740505,188.10234587715726,180.25356671746636,185.58515731783083,8370915
2024-09-26,186.09759967657746,187.70371131830882,183.4820300048333,185.07935369482163,1830775
2024-09-27,184.87486532412674,188.34467955538136,183.47575229510971,186.93001338761215,4176973
2024-09-30,186.5407629361413,188.16679406877645,183.82957027475098,185.44605913667309,1631513
2024-10-01,184.6483621138926,190.8876230810768,181.69178908609706,187.87931630431066,3292391
2024-10-02,188.48790337853666,192.85325077493962,186.52498266497543,190.86556895508733,6424356
2024-10-03,191.0362165238016,192.36599464501305,187.69376702872646,189.00943700273587,8272572
2024-10-04,188.0754769521644,193.4603700952638,185.6265992485017,190.97375473459536,2578022
2024-10-07,192.53726536937097,196.30480114190385,184.9658473284135,188.6574638179586,6440689
2024-10-08,190.11118797467472,197.4265985214595,187.74691704863628,195.00151030721744,11403738
2024-10-09,194.88690725703623,200.6966995115433,193.0896302526785,198.86275661350524,9114941
2024-10-10,198.70097572689298,201.85792982693536,192.69510987249433,195.80606980933626,5086916
2024-10-11,196.59486694488498,200.33829070864311,189.6899850081949,193.37204196308988,11247160
2024-10-14,194.42685310016097,196.09505923647808,188.70986646798377,190.34303292865374,3172969
2024-10-15,189.50361332228027,191.50232385371984,185.83501409055654,187.81592442540435,3429450
