Date,Open,High,Low,Close,Volume
2025-07-10,133.4400626218121,134.41883281971,133.19215691470225,134.16957182625197,8784248
2025-07-11,133.00000788149717,135.60957314992993,131.01928566725175,133.6196232229153,7677549
2025-07-14,134.12008514921527,135.1673394636023,131.80772831284847,132.8450265447957,7252330
2025-07-15,132.98588838732522,134.47815091972964,130.96939606834226,132.45570935063057,2670848
2025-07-16,131.0295054069187,132.9177201241282,129.78807455700866,131.67021887456113,3165517
2025-07-17,132.1813429091025,139.27965656883566,131.0344289736831,138.08154760964098,4021618
2025-07-18,138.64981612518076,141.21789777879272,134.46713937925966,137.00475102122255,11967442
2025-07-21,136.6507454423455,139.53708849056918,135.10189084245846,137.97324415746388,8258132
2025-07-22,137.50334578914817,138.02784116773935,136.07049916571756,136.59151644510857,10013239
2025-07-23,136.1094845476927,138.33657524226507,133.3659905812281,135.5844910729487,5141013
2025-07-24,135.51086486820856,136.78758336740066,133.47366765626165,134.74315314308635,11373639
2025-07-25,135.47535327277998,137.212475230809,134.05726868286936,135.79108572006066,7058346
2025-07-28,135.8452774005942,138.081253755583,134.85190573109747,137.07886147458984,9376370
2025-07-29,137.43925236097544,139.17946763071015,134.20244612782645,135.92346899573647,10986760
2025-07-30,135.7988412887053,140.8128418242788,134.32251063694414,139.29846517766325,2253621
2025-07-31,139.02855288566923,140.38447031270022,138.11497031583622,139.46800005350724,2717614
2025-08-01,138.9806752626162,142.1867020539099,137.6778255695936,140.86617705868036,9838626
2025-08-04,140.96833853943627,142.61243760848518,139.6937362994692,141.33452440290233,8038867
2025-08-05,141.3523979581651,142.70379969214594,138.13189740556285,139.46525710089688,9146895
2025-08-06,139.40675456004897,141.07045911352583,137.35998266296977,139.01906040671787,6367920
2025-08-07,137.89723186492094,139.48695579933275,136.31445918948515,137.90410424332333,3377980
2025-08-08,137.81797482038036,140.59110148387535,135.60787334999344,138.37211363269884,7992779
2025-08-11,139.48713518135438,141.51008931754993,136.48730026278037,138.4958783993209,6884619
2025-08-12,138.6000268868584,142.83816081154373,136.3446317306246,140.55101778682481,2421225
2025-08-13,140.407397063994,145.23350843868607,137.3943000443985,142.1823221056718,1711933
2025-08-14,142.1267762230389,144.33487367805577,140.47489498711855,142.6766020421159,2261507
2025-08-15,143.1193037384591,144.54188311950546,137.2986251156688,138.67704931016814,4328384
2025-08-18,138.93771172005526,140.29021760444778,137.0209572620489,138.36791640534062,4924996
2025-08-19,138.4719952746337,146.70885127414928,137.18461551055688,145.35745709190581,7785430
2025-08-20,144.54572951717623,147.45561656163582,139.4009939003329,142.26496631757968,3143792
2025-08-21,143.08047608311472,144.25916726065205,140.3680072897997,141.53395831649803,8443597
2025-08-22,142.05695973973826,144.97117846317116,135.18076954089346,138.01200835915117,2021598
2025-08-25,138.06298457894644,139.0257451942822,136.53830941358518,137.4971240893571,1948640
2025-08-26,137.69762661680954,139.58475130879276,136.41657036268492,138.29810853055733,7881415
2025-08-27,137.53390839981168,139.6354646135938,135.83706250524847,137.93368639608846,2985313
2025-08-28,137.55552960114255,139.7756240265524,133.03776445800347,135.22016701102797,11048382
2025-08-29,135.59297818904113,137.28287276300964,128.95841144957726,130.5859028701834,6953830
2025-09-01,129.69171882586375,132.12774431334495,127.30133217236143,129.73653170041968,6037588
2025-09-02,129.92892010942438,133.0270030342888,127.59771929216309,130.68228524620167,4485975
2025-09-03,130.55501893145566,132.8077154526428,129.12670970162898,131.37048479316582,6501914
2025-09-04,131.11748442511546,131.77973110564963,125.75184659177675,126.39021684364428,1713068
2025-09-05,125.87441286785491,127.90823477239715,124.69063513287082,126.71653733261559,5611823
2025-09-08,127.24488064020153,129.93391570960318,120.08183584073731,122.67428155289241,7669227
2025-09-09,122.59353713185287,124.99319728771098,120.26269339587166,122.66106957241294,1490296
2025-09-10,122.31810328786185,124.5396071807323,119.8993838133136,122.11723968297076,5569848
2025-09-11,121.74510927685081,123.87671961025303,116.55199943350667,118.62905134291209,2679405
2025-09-12,119.2866773645994,122.47557519203309,117.38121206539647,120.54993089365858,5009654
2025-09-15,120.58794736470891,122.76087173997442,119.49266998435519,121.6558943999097,10745839
2025-09-16,122.21670832704703,124.80454041317631,114.26766242909011,116.73951983118987,11035144
2025-09-17,116.50298498901597,118.29452702963117,110.29431837350582,112.01687458174753,11874390
2025-09-18,112.5454399170766,113.11751462675076,108.03226597279105,108.58420550838822,2629882
2025-09-19,108.87889620245498,110.7444912842301,104.86676499328229,106.69493886479486,6507811
2025-09-22,107.00274175335778,108.12104183027532,100.18089548112017,101.2389574716112,11107376
2025-09-23,101.0098376220667,102.96428420478199,96.20009644379482,98.09820565096318,8318885
2025-09-24,98.2492305881152,99.37742597762313,98.24182364815734,99.36993454858687,3936752
2025-09-25,98.98986075029902,102.6684262714511,97.57244635952395,101.2190920008923,7826496
2025-09-26,100.77021379140561,102.29965350044101,99.60181833753431,101.12711984545531,9273822
2025-09-29,100.87763651626898,104.08469090122368,99.28356772183915,102.46553020471293,2261946
2025-09-30,102.60064028738304,107.58594741226186,100.76666031094909,105.69662687084246,1540102
2025-10-01,105.46963130734888,106.62709351697386,103.49157469052712,104.63993147147607,8326494
2025-10-02,104.39712376223531,106.23753166251845,99.8337452995316,101.62528875936151,1652540
2025-10-03,101.62392226244404,103.32203952423295,100.63027810528341,102.32157396593492,11083444
2025-10-06,102.155216315156,103.21069104979635,99.7777443386224,100.8194175079346,2667916
2025-10-07,101.33926527445213,104.10088711231712,99.69703037642994,102.44080147125932,1334759
